,last_name,first_name,gender,email,birth,age,university,inscription_date,career,location
621,Patrick-burnett,,M,Keith73@hotmail.com,62/Dec/21,,Universidad-nacional-de-río-cuarto,20/Nov/12,Bioquímica,Lomas-del-rio-lujan
622,Austin-mcguire,,M,Farnold@yahoo.com,94/Mar/02,,Universidad-nacional-de-río-cuarto,20/Nov/15,Licenciatura-en-ciencias-geológicas,Carlos-keen
623,Margaret-anderson,,F,Pking@hotmail.com,60/Jul/12,,Universidad-nacional-de-río-cuarto,20/Sep/08,Licenciatura-en-ciencia-política-,Campo-la-nena
624,David-yoder,,M,Brandylee@hotmail.com,22/Jan/06,,Universidad-nacional-de-río-cuarto,21/Jan/28,Diseño-de-imagen-y-sonido,Chapaleufu
625,Arthur-rodriguez,,M,Ramossusan@gmail.com,38/Jul/19,,Universidad-nacional-de-río-cuarto,20/Dec/20,Ingeniería-mecánica,Arroyo-vega
626,Justin-white,,M,Daryl72@yahoo.com,31/Jun/08,,Universidad-nacional-de-río-cuarto,20/Dec/16,Licenciatura-en-ciencias-de-la-computación,Gregorio-de-laferrere
627,Sophia-bowen,,F,Westnicole@yahoo.com,32/May/09,,Universidad-nacional-de-río-cuarto,21/Jan/13,Contador-público-,Campo-cicare
628,William-spencer,,M,Valeriewilliams@gmail.com,54/May/16,,Universidad-nacional-de-río-cuarto,20/Dec/21,Técnico-para-bioterios-,Fortin-chaco
629,Rebecca-hart,,F,Smithkristi@gmail.com,97/Nov/18,,Universidad-nacional-de-río-cuarto,20/Nov/07,Medicina,23-de-agosto
630,Melanie-williams,,F,Kathyrusso@hotmail.com,50/Jan/28,,Universidad-nacional-de-río-cuarto,20/Nov/17,Farmacia,Kilometro-23
631,Johnny-alexander,,M,Perkinsmatthew@hotmail.com,34/Oct/26,,Universidad-nacional-de-río-cuarto,20/Sep/26,Agronomía,Barcala
632,Benjamin-logan,,M,Parker91@yahoo.com,26/May/27,,Universidad-nacional-de-río-cuarto,20/Oct/13,Licenciatura-en-artes,Cañada-seca
633,Jessica-ramirez,,F,Brentparker@gmail.com,02/Sep/09,,Universidad-nacional-de-río-cuarto,20/Nov/03,Ingeniería-mecánica,Antumpa
634,Dana-webster,,F,Davidspence@yahoo.com,86/May/21,,Universidad-nacional-de-río-cuarto,20/Dec/28,Técnico-para-bioterios-,23-de-agosto
635,Brian-george,,M,Chad58@gmail.com,40/Nov/07,,Universidad-nacional-de-río-cuarto,20/Sep/21,Agronomía,Apostoles
636,Sara-white,,F,Khall@yahoo.com,74/Feb/04,,Universidad-nacional-de-río-cuarto,20/Sep/07,Arquitectura,Aguara-grande
637,Sherri-huffman,,F,Bryan45@yahoo.com,44/Dec/25,,Universidad-nacional-de-río-cuarto,21/Jan/12,Licenciatura-en-ciencias-geológicas,Anasagasti
638,Melissa-hull,,F,Laura50@yahoo.com,76/Mar/13,,Universidad-nacional-de-río-cuarto,20/Dec/19,Licenciatura-en-administración-,Angaco-norte
639,Michele-duncan,,F,Barkerlaura@gmail.com,34/Feb/15,,Universidad-nacional-de-río-cuarto,20/Sep/25,Farmacia,Boulogne
640,Carlos-pham,,M,Robertclarke@gmail.com,05/Nov/25,,Universidad-nacional-de-río-cuarto,20/Sep/16,Medicina,Del-valle
641,Harold-martinez,,M,Pcarrillo@yahoo.com,41/May/09,,Universidad-nacional-de-río-cuarto,20/Dec/23,Agronomía,San-pedro-de-iruya
642,Cristina-ward,,F,Tanyamurphy@gmail.com,92/Dec/16,,Universidad-nacional-de-río-cuarto,20/Dec/18,Licenciatura-en-ciencia-y-tecnología-de-alimentos,San-jose-de-piedra-blanca
643,Cory-gallagher,,M,Fisherteresa@gmail.com,08/Jan/30,,Universidad-nacional-de-río-cuarto,20/Oct/04,Licenciatura-en-producción-de-bioimagenes,Campo-coliqueo
644,Megan-baker,,F,Patrick77@gmail.com,95/Jul/22,,Universidad-nacional-de-río-cuarto,20/Sep/16,Licenciatura-en-ciencias-de-la-educación-,Aparzo
645,Ricardo-salas,,M,Uhernandez@yahoo.com,21/Apr/28,,Universidad-nacional-de-río-cuarto,20/Dec/08,Ingeniería-mecánica,La-lucila-del-mar
646,William-parker,,M,Anna80@gmail.com,98/Feb/09,,Universidad-nacional-de-río-cuarto,20/Nov/10,Licenciatura-en-ciencia-y-tecnología-de-alimentos,Hale
647,Darlene-long,,F,John64@gmail.com,19/Nov/18,,Universidad-nacional-de-río-cuarto,20/Dec/30,Agronomía,Kilometro-45
648,Bradley-chase,,M,Laurenrivera@yahoo.com,10/Sep/19,,Universidad-nacional-de-río-cuarto,20/Nov/05,Bioquímica,El-trio
649,Thomas-boyd,,M,Sharris@gmail.com,02/Mar/31,,Universidad-nacional-de-río-cuarto,20/Sep/25,Bioquímica,Agua-amarilla-la-hoyada
650,Jessica-long,,F,Millerdennis@hotmail.com,98/Sep/22,,Universidad-nacional-de-río-cuarto,20/Oct/21,Licenciatura-en-ciencias-antropológicas,Villani
651,Martin-larson,,M,Mercadojesse@yahoo.com,46/May/13,,Universidad-nacional-de-río-cuarto,20/Dec/22,Medicina,Cañadon-del-corral
652,Mark-martinez,,M,Rebeccahenderson@gmail.com,13/Jul/16,,Universidad-nacional-de-río-cuarto,20/Nov/12,Licenciatura-en-relaciones-del-trabajo-,Algarrobo-grande
653,Jessica-bryant,,F,Latoyaortiz@yahoo.com,10/Apr/13,,Universidad-nacional-de-río-cuarto,20/Oct/22,Bioquímica,Cañadon-de-los-indios
654,Erika-ramirez,,F,Abrandt@yahoo.com,49/Apr/19,,Universidad-nacional-de-río-cuarto,20/Sep/15,Licenciatura-en-artes,Aguada-a-pique
655,Cody-galloway,,M,Tammy15@yahoo.com,45/May/24,,Universidad-nacional-de-río-cuarto,20/Nov/24,Licenciatura-en-ciencias-ambientales,Pagancillo
656,Christina-mueller,,F,Emily78@yahoo.com,10/Sep/09,,Universidad-nacional-de-río-cuarto,20/Oct/12,Técnico-para-bioterios-,Las-toninas
657,Alexis-gray,,F,Vaughncourtney@hotmail.com,89/Oct/09,,Universidad-nacional-de-río-cuarto,20/Dec/26,Ciencias-veterinarias,Amadores
658,Michelle-wagner,,F,Whitelee@yahoo.com,39/May/16,,Universidad-nacional-de-río-cuarto,20/Dec/14,Actuario-,Estacion-general-arenales
659,Charles-lin,,M,Alexandercarroll@yahoo.com,48/Aug/10,,Universidad-nacional-de-río-cuarto,20/Oct/13,Licenciatura-en-musicoterapia,El-peregrino
660,Jerry-brooks,,M,Wellscorey@yahoo.com,06/Aug/22,,Universidad-nacional-de-río-cuarto,20/Oct/12,Licenciatura-en-sociología-,Desvio-boero
661,David-gibson,,M,Zmiller@yahoo.com,79/Apr/13,,Universidad-nacional-de-río-cuarto,20/Nov/26,Ingeniería-electrónica,Alarcon
662,Krista-scott,,F,Jason52@yahoo.com,46/Apr/07,,Universidad-nacional-de-río-cuarto,20/Sep/30,Licenciatura-en-psicología,Colonia-falco
663,Harold-thomas,,M,Lorilane@hotmail.com,13/Oct/15,,Universidad-nacional-de-río-cuarto,20/Dec/23,Contador-público-,Colonia-lote-12
664,Frank-church,,M,Oconnellkelly@yahoo.com,12/Aug/23,,Universidad-nacional-de-río-cuarto,21/Jan/22,Licenciatura-en-psicología,Campo-yaguarete
665,Gregg-weaver,,M,Erica53@yahoo.com,86/Nov/10,,Universidad-nacional-de-río-cuarto,20/Nov/25,Licenciatura-en-ciencia-y-tecnología-de-alimentos,Achiras
666,Paul-sanchez,,M,Fvillarreal@gmail.com,06/Oct/08,,Universidad-nacional-de-río-cuarto,20/Nov/01,Licenciatura-en-ciencias-de-la-educación-,Blandengues
667,Amanda-harvey,,F,Zmack@hotmail.com,08/Feb/11,,Universidad-nacional-de-río-cuarto,20/Dec/29,Licenciatura-en-ciencia-política-,Banfield
668,Jason-rosario,,M,Chungkenneth@gmail.com,81/Nov/24,,Universidad-nacional-de-río-cuarto,20/Sep/08,Licenciatura-en-musicoterapia,Igarzabal
669,Samantha-ballard,,F,Gramos@gmail.com,12/Feb/02,,Universidad-nacional-de-río-cuarto,21/Jan/21,Licenciatura-en-planificación-y-diseño-del-paisaje,Bosques
670,Kelly-patel,,F,Victoria48@gmail.com,15/Feb/07,,Universidad-nacional-de-río-cuarto,20/Sep/10,Licenciatura-en-sociología-,Coronel-boerr
671,Brian-townsend,,M,Troth@hotmail.com,10/May/30,,Universidad-nacional-de-río-cuarto,20/Oct/28,Técnico-para-bioterios-,7-de-abril
672,Willie-trujillo,,M,Richardgonzales@hotmail.com,55/Mar/28,,Universidad-nacional-de-río-cuarto,20/Nov/11,Contador-público-,Carlos-keen
673,Loretta-jones,,F,Bradley27@hotmail.com,63/Apr/25,,Universidad-nacional-de-río-cuarto,21/Jan/12,Licenciatura-en-ciencias-biológicas,Balneario-claromeco
674,James-robles,,M,Xcooper@gmail.com,13/Jun/02,,Universidad-nacional-de-río-cuarto,20/Sep/01,Licenciatura-en-sociología-,Almacen-la-colina
675,Denise-sherman,,F,Cfoley@yahoo.com,02/Feb/07,,Universidad-nacional-de-río-cuarto,20/Oct/19,Licenciatura-en-terapia-ocupacional,Cañada-del-ucle
676,Bonnie-stewart,,F,Frivera@yahoo.com,95/Mar/15,,Universidad-nacional-de-río-cuarto,20/Nov/30,Farmacia,Cayastacito
677,Jason-strickland,,M,Skidd@gmail.com,18/Aug/18,,Universidad-nacional-de-río-cuarto,20/Nov/04,Licenciatura-en-gestión-de-agroalimentos,Centella
678,Natasha-mccarthy,,F,Hfoster@gmail.com,58/Apr/03,,Universidad-nacional-de-río-cuarto,20/Nov/09,Licenciatura-en-producción-de-bioimagenes,Agua-de-las-palomas
679,Joseph-reyes,,M,Dawnprice@yahoo.com,35/Apr/20,,Universidad-nacional-de-río-cuarto,20/Nov/03,Licenciatura-en-kinesiología-y-fisiatría,Chavarria
680,Mackenzie-nguyen,,F,Lynchlaura@hotmail.com,53/Mar/20,,Universidad-nacional-de-río-cuarto,20/Sep/29,Diseño-de-imagen-y-sonido,La-aguada-de-las-animas
681,Dawn-marshall,,F,Reedtimothy@gmail.com,84/May/06,,Universidad-nacional-de-río-cuarto,21/Jan/25,Farmacia,Cameron
682,Jessica-baker,,F,Smithsarah@yahoo.com,08/Mar/15,,Universidad-nacional-de-río-cuarto,21/Jan/13,Licenciatura-en-gestión-de-agroalimentos,Campo-andino
683,Craig-bailey,,M,Wellsstacie@hotmail.com,55/Jul/17,,Universidad-nacional-de-río-cuarto,21/Jan/01,Licenciatura-en-administración-,La-torrecita
684,Kristen-sexton,,F,Sierrawise@gmail.com,81/Aug/05,,Universidad-nacional-de-río-cuarto,20/Sep/04,Licenciatura-en-terapia-ocupacional,Colonia-baron
685,Stacy-park,,F,Jenniferward@hotmail.com,59/Jul/24,,Universidad-nacional-de-río-cuarto,20/Dec/03,Licenciatura-en-terapia-ocupacional,Algarrobal
686,Susan-hopkins,,F,Timothymcdonald@hotmail.com,45/Jan/18,,Universidad-nacional-de-río-cuarto,20/Oct/12,Licenciatura-en-planificación-y-diseño-del-paisaje,Cipolletti
687,Rachael-aguilar,,F,Rallen@yahoo.com,65/Apr/04,,Universidad-nacional-de-río-cuarto,21/Jan/04,Licenciatura-en-artes,Villa-hipodromo
688,Rebecca-hernandez,,F,Wyattlaura@yahoo.com,67/Mar/13,,Universidad-nacional-de-río-cuarto,21/Jan/23,Licenciatura-en-gestión-de-agroalimentos,Arroyo-claro
689,Darryl-blake,,M,Michael90@yahoo.com,73/Oct/26,,Universidad-nacional-de-río-cuarto,20/Nov/12,Medicina,Campo-andino
690,Melissa-clark,,F,Jonessherry@yahoo.com,19/Aug/09,,Universidad-nacional-de-río-cuarto,21/Feb/01,Licenciatura-en-musicoterapia,Estacion-coronel-pringles
691,Michael-miller,,M,Dannylindsey@hotmail.com,20/Nov/21,,Universidad-nacional-de-río-cuarto,20/Sep/16,Licenciatura-en-ciencias-de-la-educación-,Estancia-las-isletas
692,Timothy-harrison,,M,Mcintoshtony@gmail.com,10/May/30,,Universidad-nacional-de-río-cuarto,20/Sep/29,Ingeniería-mecánica,Arroyo-pescado
693,Melissa-rich,,F,Robinhurst@yahoo.com,75/Mar/10,,Universidad-nacional-de-río-cuarto,20/Nov/02,Diseño-industrial,Cululu
694,Sean-wells,,M,Robertwalker@gmail.com,87/Feb/16,,Universidad-nacional-de-río-cuarto,20/Nov/03,Licenciatura-en-ciencias-geológicas,Barrio-la-luisa
695,Grace-terrell,,F,Nancy73@yahoo.com,43/Jan/16,,Universidad-nacional-de-río-cuarto,20/Nov/07,Ingeniería-electrónica,Aldea-san-jorge
696,Dennis-howell,,M,Blakeyork@hotmail.com,20/Aug/20,,Universidad-nacional-de-río-cuarto,21/Jan/21,Medicina,Est-jauregui-va-flandria
697,Adrienne-perez,,F,Snyderbernard@hotmail.com,94/Dec/13,,Universidad-nacional-de-río-cuarto,21/Jan/19,Contador-público-,Colonia-rusa
698,Jason-zimmerman,,M,Uhall@gmail.com,03/Nov/17,,Universidad-nacional-de-río-cuarto,20/Nov/09,Licenciatura-en-planificación-y-diseño-del-paisaje,Campo-de-los-andes
699,Nathaniel-garcia,,M,Cynthiapadilla@yahoo.com,32/Jun/14,,Universidad-nacional-de-río-cuarto,20/Sep/07,Licenciatura-en-ciencias-de-la-computación,Colonia-lia-y-allende
700,Susan-mccullough,,F,Christopherbennett@yahoo.com,78/May/01,,Universidad-nacional-de-río-cuarto,21/Jan/06,Actuario-,Barrio-el-molino
701,Kathy-dominguez,,F,Lisa70@yahoo.com,51/Feb/22,,Universidad-nacional-de-río-cuarto,20/Dec/25,Ingeniería-mecánica,Colonia-belga-americana
702,Kevin-mccoy,,M,Andersoncatherine@hotmail.com,16/Jun/29,,Universidad-nacional-de-río-cuarto,21/Jan/10,Licenciatura-en-terapia-ocupacional,Agua-de-castilla
703,Rebecca-brown,,F,Lbird@yahoo.com,18/Feb/12,,Universidad-nacional-de-río-cuarto,20/Oct/13,Agronomía,Arata
704,Kristine-herman,,F,Taylorbishop@hotmail.com,69/Apr/08,,Universidad-nacional-de-río-cuarto,21/Jan/25,Licenciatura-en-administración-,Sancti-spiritu
705,Eric-rivera,,M,Fmoore@hotmail.com,68/Jun/27,,Universidad-nacional-de-río-cuarto,20/Oct/27,Diseño-industrial,Ampacama
706,William-clarke,,M,Petersonrobert@hotmail.com,25/Aug/15,,Universidad-nacional-de-río-cuarto,20/Dec/03,Licenciatura-en-planificación-y-diseño-del-paisaje,Chanilao
707,Nicholas-avila,,M,Kmelendez@yahoo.com,55/May/20,,Universidad-nacional-de-río-cuarto,20/Dec/21,Licenciatura-en-producción-de-bioimagenes,Estacion-uspallata
708,Courtney-spencer,,F,Yhawkins@gmail.com,61/Nov/29,,Universidad-nacional-de-río-cuarto,21/Jan/27,Licenciatura-en-musicoterapia,Arbol-verde
709,Natalie-burke,,F,Matadennis@hotmail.com,44/Jun/09,,Universidad-nacional-de-río-cuarto,21/Jan/30,Contador-público-,11-de-mayo
710,Benjamin-terry,,M,Xrusso@hotmail.com,49/Jun/15,,Universidad-nacional-de-río-cuarto,20/Dec/19,Licenciatura-en-ciencia-y-tecnología-de-alimentos,Almirante-irizar
711,Laurie-simpson,,F,Hoffmanamanda@gmail.com,34/Jun/30,,Universidad-nacional-de-río-cuarto,21/Jan/17,Licenciatura-en-ciencias-de-la-educación-,Agua-colorada
712,Morgan-rivera,,F,Vswanson@hotmail.com,11/Aug/31,,Universidad-nacional-de-río-cuarto,21/Jan/13,Licenciatura-en-artes,Arroyo-cahunco
713,Thomas-burnett,,M,Colejeffrey@hotmail.com,92/Mar/05,,Universidad-nacional-de-río-cuarto,21/Jan/07,Licenciatura-en-relaciones-del-trabajo-,El-pimpollo
714,Kara-farmer,,F,Ginawood@gmail.com,78/Apr/07,,Universidad-nacional-de-río-cuarto,21/Jan/26,Licenciatura-en-planificación-y-diseño-del-paisaje,Colonia-josefa
715,Kristina-long-md,,F,Nelsonalexis@hotmail.com,99/Nov/11,,Universidad-nacional-de-río-cuarto,20/Sep/19,Medicina,Algarrobitos-1ro
716,Timothy-johnson,,M,Laurie03@hotmail.com,07/Dec/03,,Universidad-nacional-de-río-cuarto,21/Jan/28,Licenciatura-en-musicoterapia,Cerro-aconcagua
717,Edward-gallegos,,M,Robersonlori@yahoo.com,54/Jun/03,,Universidad-nacional-de-río-cuarto,20/Dec/30,Agronomía,Costa-brava
718,Brandon-jimenez,,M,Garrettmccoy@hotmail.com,69/May/14,,Universidad-nacional-de-río-cuarto,20/Sep/07,Licenciatura-en-musicoterapia,Arquedas
719,Anita-stewart,,F,Maciasdavid@hotmail.com,37/May/31,,Universidad-nacional-de-río-cuarto,20/Nov/18,Contador-público-,Campo-peña-lopez
720,Ronnie-jackson,,M,Courtneyduncan@hotmail.com,35/May/25,,Universidad-nacional-de-río-cuarto,20/Dec/13,Licenciatura-en-ciencias-antropológicas,Chancay
721,Lindsay-miller,,F,Heidierickson@yahoo.com,70/Sep/30,,Universidad-nacional-de-río-cuarto,20/Oct/31,Licenciatura-en-planificación-y-diseño-del-paisaje,Adolfo-gonzales-chaves
722,Tracy-collins-dvm,,F,Rebeccamorales@gmail.com,33/Aug/24,,Universidad-nacional-de-río-cuarto,21/Jan/29,Licenciatura-en-ciencias-antropológicas,Chapuy
723,Melanie-young,,F,Hallshane@yahoo.com,34/Feb/26,,Universidad-nacional-de-río-cuarto,20/Dec/07,Ciencias-veterinarias,Agua-botada
724,Ryan-coleman,,M,Kimroberts@yahoo.com,17/Aug/27,,Universidad-nacional-de-río-cuarto,20/Dec/08,Licenciatura-en-artes,General-rojo
725,Sandra-marsh,,F,Gomezvalerie@yahoo.com,33/Jul/19,,Universidad-nacional-de-río-cuarto,21/Jan/14,Licenciatura-en-musicoterapia,Colonia-cunci
726,Victoria-martin,,F,Jeremiahporter@yahoo.com,12/Oct/23,,Universidad-nacional-de-río-cuarto,21/Jan/20,Técnico-para-bioterios-,Abra-del-trigo
727,Johnathan-perez,,M,Crystal23@yahoo.com,30/Feb/18,,Universidad-nacional-de-río-cuarto,20/Dec/09,Licenciatura-en-ciencias-de-la-educación-,Barrio-batan
728,Walter-perez,,M,Clarkkeith@gmail.com,42/Jul/24,,Universidad-nacional-de-río-cuarto,20/Sep/14,Ingeniería-mecánica,Kilometro-208
729,Kimberly-brown,,F,Justin05@gmail.com,63/May/10,,Universidad-nacional-de-río-cuarto,20/Dec/31,Diseño-de-imagen-y-sonido,Kilometro-525
730,Zachary-johnson,,M,Alexander08@hotmail.com,11/Nov/14,,Universidad-nacional-de-río-cuarto,20/Dec/15,Agronomía,Capiovi
731,Anthony-wright,,M,Sjimenez@hotmail.com,12/May/30,,Universidad-nacional-de-río-cuarto,20/Oct/08,Diseño-industrial,Armstrong
732,Michael-green,,M,Sdelacruz@yahoo.com,42/Jan/10,,Universidad-nacional-de-río-cuarto,20/Dec/13,Ingeniería-en-informática,Campo-la-nena
733,Angela-chavez,,F,Trevinogina@yahoo.com,62/Feb/24,,Universidad-nacional-de-río-cuarto,20/Nov/28,Licenciatura-en-ciencias-geológicas,Aldao
734,Thomas-cook,,M,Zthompson@hotmail.com,06/Dec/07,,Universidad-nacional-de-río-cuarto,21/Jan/20,Licenciatura-en-ciencias-de-la-computación,Carrizales
735,Shane-downs,,M,Gcooke@hotmail.com,11/Nov/11,,Universidad-nacional-de-río-cuarto,20/Nov/16,Ingeniería-electrónica,Graciarena
736,Keith-porter,,M,Carlanash@gmail.com,75/Oct/11,,Universidad-nacional-de-río-cuarto,20/Dec/21,Bioquímica,Ataliva
737,Belinda-cole,,F,Danielle67@gmail.com,22/Jun/03,,Universidad-nacional-de-río-cuarto,21/Jan/12,Licenciatura-en-ciencias-de-la-educación-,Gahan
738,Edward-cameron,,M,Biancacervantes@hotmail.com,53/Aug/17,,Universidad-nacional-de-río-cuarto,20/Dec/14,Técnico-para-bioterios-,Colonia-berro
739,Joseph-grimes,,M,Gary39@gmail.com,08/Dec/18,,Universidad-nacional-de-río-cuarto,21/Jan/25,Licenciatura-en-musicoterapia,Cañada-de-las-vacas
740,Greg-hamilton,,M,Fnicholson@yahoo.com,71/Jun/24,,Universidad-nacional-de-río-cuarto,20/Oct/08,Licenciatura-en-ciencia-política-,Alfredo-demarchi
741,Laura-mckee,,F,Chris27@hotmail.com,12/Mar/09,,Universidad-nacional-de-río-cuarto,20/Oct/13,Licenciatura-en-relaciones-del-trabajo-,Asuncion
742,Abigail-rodriguez,,F,Fowleralexandria@yahoo.com,34/Oct/01,,Universidad-nacional-de-río-cuarto,20/Nov/06,Licenciatura-en-ciencias-de-la-computación,Campo-pesoa
743,Michael-carson,,M,Gmorgan@yahoo.com,13/Feb/18,,Universidad-nacional-de-río-cuarto,20/Oct/12,Ingeniería-mecánica,Punta-de-los-llanos
744,Jean-tucker,,F,Nathanielneal@gmail.com,14/Feb/10,,Universidad-nacional-de-río-cuarto,21/Jan/14,Farmacia,Dique-toma
745,Jerry-white,,M,Benjamin47@hotmail.com,36/Feb/12,,Universidad-nacional-de-río-cuarto,20/Nov/08,Diseño-de-imagen-y-sonido,Barrio-don-santiago
746,Alexander-martinez,,M,Mayers@yahoo.com,93/Apr/05,,Universidad-nacional-de-río-cuarto,20/Sep/09,Técnico-para-bioterios-,Arroyo-del-rey
747,Barbara-snyder,,F,Brettbaldwin@yahoo.com,11/Jun/24,,Universidad-nacional-de-río-cuarto,21/Jan/28,Farmacia,25-de-mayo
748,Dr.-luis-day,,M,Jessicafoster@gmail.com,65/Nov/02,,Universidad-nacional-de-río-cuarto,21/Jan/19,Licenciatura-en-ciencia-y-tecnología-de-alimentos,Agote
749,George-bell,,M,Reedmichael@yahoo.com,92/Sep/30,,Universidad-nacional-de-río-cuarto,20/Oct/27,Licenciatura-en-sociología-,San-genaro-norte
750,Robert-moss,,M,Michelle95@yahoo.com,17/Jul/12,,Universidad-nacional-de-río-cuarto,20/Oct/03,Bioquímica,Casbas
751,Christopher-zimmerman,,M,Alec96@yahoo.com,09/Feb/03,,Universidad-nacional-de-río-cuarto,20/Nov/11,Agronomía,Gomez
752,Daniel-smith,,M,Steelegerald@gmail.com,18/Aug/08,,Universidad-nacional-de-río-cuarto,20/Dec/04,Licenciatura-en-ciencias-antropológicas,Ingeniero-thompson
753,Casey-mckenzie,,M,Nbarron@hotmail.com,62/Sep/16,,Universidad-nacional-de-río-cuarto,20/Nov/04,Ingeniería-en-informática,Punta-de-los-llanos
754,Melanie-barrett,,F,Kevinlewis@yahoo.com,70/Jan/14,,Universidad-nacional-de-río-cuarto,20/Oct/23,Licenciatura-en-ciencias-geológicas,Cara-mala
755,Lawrence-wong,,M,Dedwards@hotmail.com,47/Mar/26,,Universidad-nacional-de-río-cuarto,20/Oct/01,Ingeniería-mecánica,Colonia-escribano
756,James-lee,,M,Ugray@yahoo.com,47/Apr/10,,Universidad-nacional-de-río-cuarto,20/Sep/19,Ingeniería-electrónica,Agua-amarga
757,Donna-allison,,F,Sandraflores@hotmail.com,19/Jul/10,,Universidad-nacional-de-río-cuarto,20/Nov/06,Licenciatura-en-planificación-y-diseño-del-paisaje,Melincue
758,Todd-le,,M,Matthewperry@yahoo.com,76/May/17,,Universidad-nacional-de-río-cuarto,20/Nov/01,Licenciatura-en-ciencias-geológicas,Rio-mayo
759,Joshua-perry,,M,Kelly94@hotmail.com,91/Aug/30,,Universidad-nacional-de-río-cuarto,21/Jan/21,Ciencias-veterinarias,Abralaite
760,Anthony-rodriguez,,M,Charris@yahoo.com,05/Mar/16,,Universidad-nacional-de-río-cuarto,21/Jan/05,Licenciatura-en-ciencias-de-la-educación-,Alto-del-saladillo
761,Cassandra-white,,F,Jensenkevin@yahoo.com,79/Dec/24,,Universidad-nacional-de-río-cuarto,20/Dec/28,Diseño-de-imagen-y-sonido,7-de-abril
762,Michele-mills,,F,Angel42@gmail.com,12/Mar/03,,Universidad-nacional-de-río-cuarto,20/Oct/06,Licenciatura-en-planificación-y-diseño-del-paisaje,Mariano-acosta
763,Megan-brown,,F,Zkelly@hotmail.com,78/Sep/05,,Universidad-nacional-de-río-cuarto,21/Jan/10,Medicina,Pilar
764,Amanda-warren,,F,Kellymendez@gmail.com,17/Apr/20,,Universidad-nacional-de-río-cuarto,20/Nov/29,Licenciatura-en-terapia-ocupacional,Agua-de-los-manantiales
765,Carlos-adams,,M,Ncervantes@gmail.com,35/Feb/09,,Universidad-nacional-de-río-cuarto,20/Dec/01,Medicina,Estancias
766,Mr.-nathaniel-willis,,M,Donaldvasquez@yahoo.com,47/Jul/16,,Universidad-nacional-de-río-cuarto,20/Oct/19,Ingeniería-en-informática,Aldea-beleiro
767,Rachel-gonzalez,,F,Cweber@hotmail.com,99/Nov/27,,Universidad-nacional-de-río-cuarto,20/Oct/25,Ingeniería-en-informática,La-chilca
768,Carrie-owens,,F,Cwilliams@yahoo.com,65/Mar/15,,Universidad-nacional-de-río-cuarto,20/Dec/11,Diseño-de-imagen-y-sonido,Arroyo-urquiza
769,Lisa-brown,,F,Lindsaydalton@hotmail.com,34/May/31,,Universidad-nacional-de-río-cuarto,21/Jan/13,Diseño-de-imagen-y-sonido,Paso-telegrafo
770,Anthony-ochoa,,M,Gilbert37@hotmail.com,95/Jan/28,,Universidad-nacional-de-río-cuarto,20/Oct/11,Licenciatura-en-ciencia-y-tecnología-de-alimentos,Colonia-beaufort
771,Brian-alvarez,,M,Drewcox@yahoo.com,41/Dec/29,,Universidad-nacional-de-río-cuarto,20/Nov/25,Licenciatura-en-ciencias-biológicas,Francisco-casal
772,Jonathan-navarro,,M,Wongandrew@yahoo.com,06/Oct/18,,Universidad-nacional-de-río-cuarto,20/Sep/26,Licenciatura-en-ciencia-política-,Arroyo-corralito
773,Julia-robertson,,F,Harrisanthony@yahoo.com,76/Jan/31,,Universidad-nacional-de-río-cuarto,20/Sep/26,Licenciatura-en-gestión-de-agroalimentos,San-mayol
