,university,career,inscription_date,last_name,first_name,gender,fecha_nacimiento,location,email,postal_code,_age_ins_0,_age_ins_1,_age_ins_2,age
512,universidad del salvador,licenciatura en relaciones del trabajo,2020-12-31,garcia,rodney,male,1919-07-23,cañada la negra,katie74@gmail.com,5881,1.4428769926829434,101.44493042293819,101,101
513,universidad del salvador,licenciatura en sociología,2020-10-25,cain,michele,female,1907-07-16,chivilcoy,grace89@gmail.com,5571,13.278848983894262,113.28090241414951,113,113
514,universidad del salvador,farmacia,2021-01-09,cisneros,nicholas,male,1999-12-27,el zapallar,rodneycooley@hotmail.com,5353,21.03807744169969,21.03807744169969,21,21
515,universidad del salvador,licenciatura en ciencia política,2020-12-17,hood,brandy,female,1993-10-25,capayan,christopher28@yahoo.com,4726,27.146347974291054,27.146347974291054,27,27
516,universidad del salvador,licenciatura en psicología,2020-09-28,sullan,anew,male,1980-07-17,arbol verde,kimberlyschneider@hotmail.com,5715,40.200688583612255,40.200688583612255,40,40
517,universidad del salvador,licenciatura en planificación y diseño del paisaje,2020-09-21,adams,jessica,female,1939-09-16,agua de dionisio,ericmonroe@hotmail.com,4751,-18.98464718645831,81.01740624379693,81,81
518,universidad del salvador,licenciatura en ciencia política,2020-10-10,baldwin,carl,male,1988-03-26,campamento sol,robertvaldez@gmail.com,8319,32.542762685065405,32.542762685065405,32,32
519,universidad del salvador,diseño industrial,2020-12-07,malone,angela,female,1969-03-14,chiclana,ryanjimenez@gmail.com,6476,-48.266562626200404,51.73549080405484,51,51
520,universidad del salvador,licenciatura en ciencias antropológicas,2020-09-25,hudson,jennifer,female,2004-04-18,calchaqui,andre87@yahoo.com,3050,16.438393669958998,16.438393669958998,16,16
521,universidad del salvador,licenciatura en ciencias ambientales,2021-01-08,chan,natasha,female,1961-08-23,11 de mayo,swood@gmail.com,5701,-40.62232626268849,59.379727167566756,59,59
522,universidad del salvador,licenciatura en administración,2020-10-02,miller,heather,female,1939-06-22,colonia japonesa,courtneygonzalez@gmail.com,3328,-18.719070206780426,81.28298322347482,81,81
523,universidad del salvador,licenciatura en terapia ocupacional,2020-09-02,wilson,angela,female,1953-07-31,agua del simbol,teresa23@gmail.com,5261,-32.909642224001864,67.09241120625337,67,67
524,universidad del salvador,licenciatura en sociología,2020-12-18,martinez,sheryl,female,2001-11-28,an aike,tuckerallison@gmail.com,9400,19.055832768640013,19.055832768640013,19,19
525,universidad del salvador,licenciatura en ciencias de la educación,2020-11-07,day,carrie,female,1911-04-27,ochenta y cuatro,otate@yahoo.com,5633,9.533392198333983,109.53544562858923,109,109
526,universidad del salvador,licenciatura en ciencia y tecnología de alimentos,2021-01-08,hill,mark,male,1977-03-07,blaquier,hjordan@gmail.com,6065,43.842104902906975,43.842104902906975,43,43
527,universidad del salvador,licenciatura en musicoterapia,2020-10-12,brown,kimberly,female,1926-09-29,cañada,xhahn@hotmail.com,4129,-5.963161461220969,94.03889196903427,94,94
528,universidad del salvador,licenciatura en kinesiología y fisiatría,2020-10-01,spears,joshua,male,1964-05-03,encina,psanders@hotmail.com,6077,-43.58747955125704,56.4145738789982,56,56
529,universidad del salvador,contador público,2020-09-09,medina,katherine,female,1926-09-17,campo castro,reginald04@hotmail.com,2148,-6.020657508367728,93.98139592188751,93,93
530,universidad del salvador,ingeniería en informática,2020-10-08,dennis,dwayne,male,1911-08-10,arroyo molino,robertsonmorgan@hotmail.com,3260,9.163774752390536,109.16582818264578,109,109
531,universidad del salvador,farmacia,2021-01-31,ortega,robert,male,1995-09-22,colonia valdez,mcdanielmark@yahoo.com,2115,25.361232605734546,25.361232605734546,25,25
532,universidad del salvador,licenciatura en ciencias de la educación,2020-10-10,simpson,dennis,male,2000-04-26,colonia monte la plata,ingramdonald@gmail.com,8144,20.45764115621813,20.45764115621813,20,20
533,universidad del salvador,licenciatura en relaciones del trabajo,2020-12-21,griffith,mariah,female,1964-07-18,alpachiri,robertberg@yahoo.com,4149,-43.5737900162221,56.42826341403314,56,56
534,universidad del salvador,licenciatura en ciencias antropológicas,2020-10-15,cole,victoria,female,1997-04-08,3 de mayo,jamesjoshua@hotmail.com,3334,23.521359097038268,23.521359097038268,23,23
535,universidad del salvador,medicina,2020-11-02,taylor,jackie,female,1941-04-20,kilometro 208,patricia76@hotmail.com,3172,-20.463116970232107,79.53893646002314,79,79
536,universidad del salvador,licenciatura en administración,2020-11-16,miller,jamie,female,1955-01-03,coronel pringles,xhall@yahoo.com,7530,-34.13074874911874,65.87130468113651,65,65
537,universidad del salvador,diseño de imagen y sonido,2020-12-16,mejia,laura,female,1999-10-24,diego lopez,debrasullivan@gmail.com,3180,21.147593721979234,21.147593721979234,21,21
538,universidad del salvador,licenciatura en ciencias de la computación,2020-10-30,bishop,angela,female,1927-05-21,2 de julio,nicholas82@hotmail.com,3344,-6.554549374730487,93.44750405552476,93,93
539,universidad del salvador,agronomía,2021-01-21,harrington,eric,male,1984-08-06,estancia las gamas,stevenmcmillan@hotmail.com,2723,36.46070761206595,36.46070761206595,36,36
540,universidad del salvador,licenciatura en ciencias geológicas,2021-01-03,herrera,jonathan,male,1922-06-07,bajo grande,natalie43@yahoo.com,5775,-1.423711643634024,98.57834178662122,98,98
541,universidad del salvador,diseño industrial,2021-01-17,graham,paul,male,1991-11-01,cabreria,gregory66@gmail.com,4655,29.213467764567376,29.213467764567376,29,29
542,universidad del salvador,licenciatura en administración,2020-09-17,green,jessica,female,1910-08-12,asturias,hcrawford@yahoo.com,6469,10.100138948780605,110.10219237903584,110,110
543,universidad del salvador,arquitectura,2020-11-20,randolph,david,male,1910-11-27,castilla,leahedwards@yahoo.com,6616,9.9824089474801,109.98446237773534,109,109
544,universidad del salvador,licenciatura en psicología,2020-12-14,moore,jason,male,1961-02-16,aguas buenas,jessica38@hotmail.com,6228,-40.17604742054936,59.82600600970588,59,59
545,universidad del salvador,medicina,2020-10-28,hamilton,michael,male,1951-06-06,america unida,robertslisa@gmail.com,1862,-30.604324524117537,69.3977289061377,69,69
546,universidad del salvador,ingeniería electrónica,2020-12-22,kennedy,brandon,male,1910-11-21,la chinaca,frances05@hotmail.com,4561,10.086449413745662,110.0885028440009,110,110
547,universidad del salvador,licenciatura en ciencias de la computación,2020-12-17,gray,kevin,male,1953-10-24,9 de julio,ebowman@hotmail.com,3445,-32.8521461768551,67.14990725340014,67,67
548,universidad del salvador,licenciatura en ciencias antropológicas,2020-10-20,alvarado,reginald,male,2003-05-10,castelar,hudsonjessica@yahoo.com,1712,17.448681355537758,17.448681355537758,17,17
549,universidad del salvador,diseño industrial,2020-10-25,mays,scott,male,1928-11-09,alta italia,meredithpena@yahoo.com,6207,-8.041232879525246,91.96082055072999,91,91
550,universidad del salvador,licenciatura en ciencias biológicas,2020-09-09,washington,heather,female,1932-10-03,cabi monda,campbelljames@hotmail.com,3228,-12.065956179798354,87.93609725045688,87,87
551,universidad del salvador,ingeniería electrónica,2020-09-29,washington,carl,male,1948-07-04,6 de septiembre,foxmichael@gmail.com,5703,-27.762377050863467,72.23967637939177,72,72
552,universidad del salvador,licenciatura en ciencias ambientales,2020-09-21,sherman,hector,male,1943-06-14,colonia japonesa,ebailey@yahoo.com,3328,-22.7273660650116,77.27468736524364,77,77
553,universidad del salvador,licenciatura en terapia ocupacional,2020-09-23,miller,tracy,female,1924-10-15,campo del norte americano,christinemccoy@yahoo.com,8185,-4.060316091363957,95.94173733889129,95,95
554,universidad del salvador,ingeniería en informática,2021-01-06,moreno,donna,female,1955-07-05,carlos keen,upittman@yahoo.com,6701,-34.49215247404122,65.50990095621403,65,65
555,universidad del salvador,licenciatura en terapia ocupacional,2021-01-22,brown,christopher,male,1970-11-19,valle hondo,clong@hotmail.com,9221,-49.824431713176864,50.17762171707838,50,50
556,universidad del salvador,licenciatura en planificación y diseño del paisaje,2020-10-27,riley,miranda,female,1907-09-02,barrio villa saladillo,lnash@gmail.com,7260,13.15290526157279,113.15495869182803,113,113
557,universidad del salvador,licenciatura en ciencias de la computación,2020-09-06,griffin,matthew,male,1964-06-02,bustamante,diazeric@yahoo.com,4184,-43.73806443664141,56.26398899361383,56,56
558,universidad del salvador,ingeniería electrónica,2020-09-02,long,kristen,female,1908-03-17,colonia mackinlay,beardmelinda@yahoo.com,2347,12.462952695811687,112.46500612606692,112,112
559,universidad del salvador,licenciatura en planificación y diseño del paisaje,2020-10-20,kemp,william,male,1969-02-21,ayui parada,kennedyjoseph@gmail.com,3204,-48.34048611538909,51.66156731486615,51,51
560,universidad del salvador,contador público,2020-09-28,cunningham,william,male,1991-08-06,aguada de guerra,nicole75@gmail.com,8424,29.14775799639965,29.14775799639965,29,29
561,universidad del salvador,licenciatura en ciencias ambientales,2020-11-27,mcclure,robert,male,1924-10-22,arroyo cahunco,matthewbeck@hotmail.com,8347,-3.901517484958623,96.10053594529661,96,96
562,universidad del salvador,licenciatura en artes,2020-12-08,gardner,jill,female,1920-09-14,colonia 1 de mayo,jenkinsjeremy@hotmail.com,3272,0.23272209559402315,100.23477552584926,100,100
563,universidad del salvador,licenciatura en ciencias antropológicas,2020-11-01,morgan,briana,female,1921-03-12,pontaut,spencepeter@gmail.com,7535,-0.3586658179154945,99.64338761233975,99,99
564,universidad del salvador,diseño de imagen y sonido,2020-09-10,smith,latasha,female,1956-12-16,don torcuato,brett19@hotmail.com,1611,-36.26631621456977,63.73573721568547,63,63
565,universidad del salvador,licenciatura en ciencia política,2020-12-31,carpenter,jamie,female,1907-01-09,alianza,dclark@yahoo.com,8373,13.97701527067633,113.97906870093158,113,113
566,universidad del salvador,licenciatura en sociología,2020-12-07,norman,julie,female,1957-10-19,agua amarga,elliottdouglas@yahoo.com,5563,-36.865917849100256,63.13613558115499,63,63
567,universidad del salvador,bioquímica,2021-01-11,mcclure,jonathan,male,1955-10-19,aceilan,raymonddavenport@gmail.com,7003,-34.76868108174706,65.23337234850818,65,65
568,universidad del salvador,arquitectura,2020-10-18,davis,joseph,male,1955-04-13,28 de noviembre,michele61@gmail.com,9407,-34.483938753020254,65.51811467723499,65,65
569,universidad del salvador,licenciatura en ciencias biológicas,2020-12-23,molina,raymond,male,2002-03-23,la lucila del mar,crystalhebert@hotmail.com,7113,18.75466299787128,18.75466299787128,18,18
570,universidad del salvador,licenciatura en musicoterapia,2020-11-29,montoya,kelly,female,1910-07-14,acebal,darrenhampton@yahoo.com,2109,10.379405463493432,110.38145889374867,110,110
571,universidad del salvador,diseño industrial,2020-09-09,fowler,debra,female,1931-06-08,alamo,aaronsmith@hotmail.com,3448,-10.743547095422905,89.25850633483233,89,89
572,universidad del salvador,licenciatura en terapia ocupacional,2020-10-28,hoffman,matthew,male,1914-05-14,casalins,cleonard@hotmail.com,7225,6.45872262948589,106.46077605974114,106,106
573,universidad del salvador,licenciatura en ciencias biológicas,2020-12-28,moore,lori,female,1982-10-23,candelaria sud,brianrivers@gmail.com,2170,38.18285111946173,38.18285111946173,38,38
574,universidad del salvador,licenciatura en ciencias geológicas,2021-01-14,bell,betty,female,1911-01-25,la pastora,andrew40@hotmail.com,7001,9.971457319452146,109.97351074970739,109,109
575,universidad del salvador,licenciatura en ciencia política,2021-01-27,perez,alexana,female,2001-07-04,planchada banderita,beltrankathleen@gmail.com,3370,19.567821378946864,19.567821378946864,19,19
576,universidad del salvador,licenciatura en ciencia y tecnología de alimentos,2020-11-18,gonzalez,evelyn,female,1958-08-29,estrada,christopher21@hotmail.com,2409,-37.77764088242743,62.22441254782781,62,62
577,universidad del salvador,licenciatura en kinesiología y fisiatría,2020-11-28,smith,colleen,female,1936-11-19,santa teresita,nharvey@gmail.com,7107,-15.975687385777942,84.0263660444773,84,84
578,universidad del salvador,licenciatura en ciencias ambientales,2020-12-29,white,nancy,female,1911-12-30,el durazno,yleon@gmail.com,1735,8.999500331971225,109.00155376222646,109,109
579,universidad del salvador,ingeniería electrónica,2020-09-08,shepard,sharon,female,1910-09-23,villars,taylorjames@yahoo.com,1731,9.96050569142419,109.96255912167943,109,109
580,universidad del salvador,ingeniería en informática,2021-01-18,whitaker,james,male,1968-07-16,camet,greenjuan@hotmail.com,7612,-47.49173494322265,52.510318487032585,52,52
581,universidad del salvador,actuario,2021-01-10,yates,elizabeth,female,1961-04-28,aguadita,steventhomas@gmail.com,4705,-40.296515328856856,59.70553810139839,59,59
582,universidad del salvador,contador público,2020-09-10,ward,justin,male,1951-08-15,cascada,heather47@yahoo.com,7547,-30.92739755094218,69.07465587931306,69,69
583,universidad del salvador,licenciatura en terapia ocupacional,2021-01-10,walker,tyler,male,1911-02-11,kilometro 125,kellirivera@gmail.com,6600,9.913961272305386,109.91601470256063,109,109
584,universidad del salvador,licenciatura en ciencias antropológicas,2020-12-18,vance,jenny,female,1971-12-18,funke,zmiddleton@gmail.com,7220,-50.998993819174935,49.00305961108031,49,49
585,universidad del salvador,licenciatura en musicoterapia,2020-09-17,weiss,gabriela,female,1993-11-04,nordelta,stonecatherine@yahoo.com,1670,26.869819366585215,26.869819366585215,26,26
586,universidad del salvador,licenciatura en relaciones del trabajo,2020-12-25,webb,kayla,female,1995-02-28,benitez,jocelyn85@yahoo.com,6632,25.823938889915603,25.823938889915603,25,25
587,universidad del salvador,licenciatura en ciencias de la educación,2020-12-08,martin,angela,female,1920-03-24,baradero,wmarshall@hotmail.com,2942,0.7091179148100235,100.71117134506527,100,100
588,universidad del salvador,técnico para bioterios,2020-12-18,long,brianna,female,1932-04-15,bahia langara,jennifer40@yahoo.com,9011,-11.323983380904467,88.67807004935078,88,88
589,universidad del salvador,licenciatura en relaciones del trabajo,2020-11-28,cox,amanda,female,1926-04-13,estancia santa catalina,vcampbell@gmail.com,2761,-5.371773547711452,94.63027988254379,94,94
590,universidad del salvador,licenciatura en ciencias de la educación,2020-09-24,thomas,gina,female,1965-06-29,ciudad madero,rogersmatthew@gmail.com,1768,-44.76204165725511,55.24001177300013,55,55
591,universidad del salvador,técnico para bioterios,2020-12-10,graves,robert,male,1913-10-03,buen pasto,dsparks@yahoo.com,9023,7.187005893344833,107.18905932360008,107,107
592,universidad del salvador,licenciatura en gestión de agroalimentos,2020-12-01,ford,dennis,male,1935-09-19,amambay,annette41@hotmail.com,3718,-14.798387372772885,85.20366605748235,85,85
593,universidad del salvador,licenciatura en relaciones del trabajo,2020-11-17,quinn,jeffrey,male,2005-11-07,beruti,emartinez@gmail.com,6424,15.028371561359918,15.028371561359918,15,15
594,universidad del salvador,licenciatura en kinesiología y fisiatría,2021-01-21,harris,justin,male,1973-07-30,aldea brasilera,woodsbrian@gmail.com,3101,47.4807833151947,47.4807833151947,47,47
595,universidad del salvador,licenciatura en musicoterapia,2020-10-17,harper,christopher,male,1944-02-26,campo del norte americano,robertcallahan@hotmail.com,8185,-23.35982258362595,76.64223084662929,76,76
