,university,career,inscription_date,last_name,first_name,gender,fecha_nacimiento,postal_code,email,location,_age_ins_0,_age_ins_1,_age_ins_2,age
455,univ. nacional del comahue,contador público,2020-09-26,booker,albert,male,1967-01-29,5407,kcarey@hotmail.com,dique toma,53.66023942996776,53.66023942996776,53.66023942996776,53
456,univ. nacional del comahue,ingeniería mecánica,2020-11-21,long,carla,female,1909-02-22,5340,danieldavidson@gmail.com,agua grande,111.74767449023594,111.74767449023594,111.74767449023594,111
457,univ. nacional del comahue,licenciatura en ciencias geológicas,2020-12-13,hill,jillian,female,1954-08-13,9401,douglasrice@yahoo.com,el zurdo,66.33674887232455,66.33674887232455,66.33674887232455,66
458,univ. nacional del comahue,licenciatura en gestión de agroalimentos,2021-01-11,gordon,ashley,female,1924-12-06,9121,toconnor@yahoo.com,aguada de las tejas,96.10053594529661,96.10053594529661,96.10053594529661,96
459,univ. nacional del comahue,técnico para bioterios,2020-09-24,gibson,brittney,female,2011-08-03,4159,johnnybradley@hotmail.com,alto el puesto,9.144609403341615,,57.21491448898482,57
460,univ. nacional del comahue,actuario,2020-11-04,long,michelle,female,1936-04-24,5881,bowmanbrenda@hotmail.com,cañada la negra,84.53287884077017,84.53287884077017,84.53287884077017,84
461,univ. nacional del comahue,ciencias veterinarias,2020-12-18,stewart,felicia,female,2007-05-09,5751,hlove@hotmail.com,agua salada,13.61287363874686,,57.21491448898482,57
462,univ. nacional del comahue,agronomía,2020-11-20,ross,sheri,female,1956-07-22,4750,millerana@hotmail.com,agua colorada,64.33260094320896,64.33260094320896,64.33260094320896,64
463,univ. nacional del comahue,contador público,2020-10-05,johnson,sarah,female,1934-06-29,6437,davidwilliams@yahoo.com,alamos,86.27144979020788,86.27144979020788,86.27144979020788,86
464,univ. nacional del comahue,licenciatura en planificación y diseño del paisaje,2021-01-20,oconnor,melanie,female,1931-04-27,3190,justinbell@gmail.com,arroyo hondo,89.73764006105533,89.73764006105533,89.73764006105533,89
465,univ. nacional del comahue,medicina,2020-09-17,smith,amy,female,2003-07-13,9223,espinozajessica@yahoo.com,alto rio pico,17.183104375859873,17.183104375859873,17.183104375859873,17
466,univ. nacional del comahue,licenciatura en administración,2020-11-12,clark,cynthia,female,2019-01-29,3400,kclark@gmail.com,bañado norte,1.7878532755634955,,57.21491448898482,57
467,univ. nacional del comahue,agronomía,2020-09-16,mack,christopher,male,1992-10-25,9409,joshua96@yahoo.com,isla gran malvina,27.893796587198917,27.893796587198917,27.893796587198917,27
468,univ. nacional del comahue,ingeniería en informática,2020-10-17,warren,derek,male,2008-09-06,3531,umoore@hotmail.com,colonia aborigen,12.112500598917158,,57.21491448898482,57
469,univ. nacional del comahue,licenciatura en ciencias geológicas,2020-11-13,thompson,rodney,male,1992-06-18,3453,urobertson@hotmail.com,ifran,28.405785197505768,28.405785197505768,28.405785197505768,28
470,univ. nacional del comahue,contador público,2020-10-24,anderson,james,male,1995-10-15,5600,hrivera@yahoo.com,agua de la mula,25.027207950881948,25.027207950881948,25.027207950881948,25
471,univ. nacional del comahue,diseño de imagen y sonido,2020-11-13,white,janet,female,1921-02-15,4111,qgibson@yahoo.com,aguada,99.74469017159832,99.74469017159832,99.74469017159832,99
472,univ. nacional del comahue,licenciatura en ciencias ambientales,2020-11-03,williams,alejana,female,1970-05-28,1842,adam54@yahoo.com,el jaguel,50.437722882742285,50.437722882742285,50.437722882742285,50
473,univ. nacional del comahue,medicina,2020-10-31,jordan,zachary,male,1958-05-16,1742,jacqueline73@hotmail.com,paso del rey,62.462610457435815,62.462610457435815,62.462610457435815,62
474,univ. nacional del comahue,ingeniería mecánica,2020-10-22,christian,spencer,male,1990-01-28,2743,steven06@hotmail.com,arroyo dulce,30.733006153446,30.733006153446,30.733006153446,30
475,univ. nacional del comahue,licenciatura en ciencias de la computación,2020-12-04,clarke,daniel,male,2008-12-10,6239,vshepard@yahoo.com,gonzalez moreno,11.983818969588699,,57.21491448898482,57
476,univ. nacional del comahue,licenciatura en planificación y diseño del paisaje,2020-12-20,robertson,julie,female,1934-12-07,2407,cjones@yahoo.com,campo clucellas,86.03872769461385,86.03872769461385,86.03872769461385,86
477,univ. nacional del comahue,licenciatura en planificación y diseño del paisaje,2021-01-29,malone,rachel,female,1973-04-30,9040,james64@gmail.com,cañadon botello,47.751836108886565,47.751836108886565,47.751836108886565,47
478,univ. nacional del comahue,licenciatura en administración,2020-11-02,young,scott,male,1923-06-26,9013,steven97@hotmail.com,cañadon seco,97.35723526150434,97.35723526150434,97.35723526150434,97
479,univ. nacional del comahue,diseño de imagen y sonido,2020-11-03,walker,anew,male,1958-09-04,9315,diana62@yahoo.com,bajo caracoles,62.166916500681054,62.166916500681054,62.166916500681054,62
480,univ. nacional del comahue,licenciatura en relaciones del trabajo,2020-10-25,sharp,scott,male,2010-05-04,4133,morganwhitney@yahoo.com,la banda,10.477970115745018,,57.21491448898482,57
481,univ. nacional del comahue,licenciatura en sociología,2021-01-31,mason,troy,male,2015-01-19,6345,margaret95@yahoo.com,la bilbaina,6.034347043402671,,57.21491448898482,57
482,univ. nacional del comahue,agronomía,2020-09-20,gonzalez,dana,female,2017-03-07,6601,garciajesse@hotmail.com,altamira,3.5401137600361405,,57.21491448898482,57
483,univ. nacional del comahue,actuario,2020-12-21,payne,denise,female,1913-04-30,6064,camachobrian@hotmail.com,eduardo costa,107.64628979376715,107.64628979376715,107.64628979376715,107
484,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2020-09-07,bush,catherine,female,2001-12-17,2309,amandadoyle@gmail.com,colonia reina margarita,18.724546020794403,18.724546020794403,18.724546020794403,18
485,univ. nacional del comahue,ingeniería mecánica,2021-01-01,garcia,susan,female,1994-01-02,7150,gscott@hotmail.com,ayacucho,26.998500995913673,26.998500995913673,26.998500995913673,26
486,univ. nacional del comahue,licenciatura en gestión de agroalimentos,2021-01-16,reese,benjamin,male,1945-10-10,1889,wrightralph@gmail.com,bosques,75.27053943612805,75.27053943612805,75.27053943612805,75
487,univ. nacional del comahue,licenciatura en psicología,2021-01-06,miller,elizabeth,female,1966-11-05,2181,monica02@yahoo.com,los molinos,54.17222804027461,54.17222804027461,54.17222804027461,54
488,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2020-10-30,gardner,jill,female,1966-09-25,2443,jasonchristensen@gmail.com,colonia margarita,54.098304551085924,54.098304551085924,54.098304551085924,54
489,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2020-09-30,campbell,kimberly,female,1963-12-09,9405,susan73@gmail.com,bahia tranquila,56.811570395011536,56.811570395011536,56.811570395011536,56
490,univ. nacional del comahue,arquitectura,2020-09-09,burton,kim,female,1948-02-15,5438,rogersdavid@yahoo.com,alto de sierra,72.56822522023039,72.56822522023039,72.56822522023039,72
491,univ. nacional del comahue,diseño industrial,2020-11-29,williams,ian,male,1907-03-12,2812,saragarcia@yahoo.com,capilla del señor,113.72170544227465,113.72170544227465,113.72170544227465,113
492,univ. nacional del comahue,licenciatura en ciencia política,2020-10-17,smith,anew,male,1965-11-02,3136,kcoleman@yahoo.com,alcaraz norte,54.958007351280315,54.958007351280315,54.958007351280315,54
493,univ. nacional del comahue,ingeniería electrónica,2020-11-02,warren,nancy,female,2011-04-03,2347,ncook@gmail.com,colonia mackinlay,9.585412431466764,,57.21491448898482,57
494,univ. nacional del comahue,licenciatura en ciencias antropológicas,2020-09-20,carter,ian,male,1981-06-29,4152,harrisondavid@gmail.com,aguilares,39.22873159613134,39.22873159613134,39.22873159613134,39
495,univ. nacional del comahue,arquitectura,2020-10-12,thomas,april,female,1916-01-17,6337,erin38@yahoo.com,ingeniero thompson,104.73863255234536,104.73863255234536,104.73863255234536,104
496,univ. nacional del comahue,arquitectura,2021-01-13,jackson,katherine,female,1912-08-14,7226,javier55@yahoo.com,gorchs,108.41837956973791,108.41837956973791,108.41837956973791,108
497,univ. nacional del comahue,ciencias veterinarias,2020-10-08,gonzalez,mary,female,1963-03-04,6063,susanjones@yahoo.com,porvenir,57.60008761302422,57.60008761302422,57.60008761302422,57
498,univ. nacional del comahue,diseño industrial,2020-10-25,leblanc,james,male,2013-11-11,6476,carrollstephen@yahoo.com,chiclana,6.95428379775081,,57.21491448898482,57
499,univ. nacional del comahue,licenciatura en ciencia política,2020-11-22,garcia,nicole,female,1993-02-09,4632,danielle04@gmail.com,antumpa,27.784280306919374,27.784280306919374,27.784280306919374,27
500,univ. nacional del comahue,licenciatura en producción de bioimagenes,2021-01-15,johnson,mario,male,1962-06-13,9111,tsolis@gmail.com,bahia bustamante,58.59394785656105,58.59394785656105,58.59394785656105,58
501,univ. nacional del comahue,actuario,2020-10-26,beck,michele,female,1938-02-01,6608,veronicabaker@gmail.com,agote,82.73407393717872,82.73407393717872,82.73407393717872,82
502,univ. nacional del comahue,actuario,2020-11-15,mcgee,julia,female,1975-04-06,8305,millerrhonda@gmail.com,aguada san roque,45.61353073642854,45.61353073642854,45.61353073642854,45
503,univ. nacional del comahue,contador público,2020-10-22,mays,jason,male,1912-12-18,2204,mcneildaniel@hotmail.com,jesus maria,107.84615700527732,107.84615700527732,107.84615700527732,107
504,univ. nacional del comahue,licenciatura en terapia ocupacional,2020-11-05,downs,wanda,female,1985-02-07,1613,eharris@gmail.com,los polvorines,35.743375976234965,35.743375976234965,35.743375976234965,35
505,univ. nacional del comahue,licenciatura en producción de bioimagenes,2020-10-15,schaefer,natalie,female,2019-08-07,1776,grace96@hotmail.com,9 de abril,1.1909895480400008,,57.21491448898482,57
506,univ. nacional del comahue,ingeniería en informática,2020-10-12,thompson,caroline,female,1915-09-08,2854,solisamy@yahoo.com,dos hermanas,105.09729837026086,105.09729837026086,105.09729837026086,105
507,univ. nacional del comahue,ciencias veterinarias,2020-10-30,diaz,jenna,female,1940-08-18,9000,nburns@hotmail.com,comodoro rivadavia,80.20150995571436,80.20150995571436,80.20150995571436,80
508,univ. nacional del comahue,licenciatura en sociología,2020-09-26,delacruz,amy,female,1931-08-01,8109,brittanyholder@yahoo.com,almirante solier,89.15720377557376,89.15720377557376,89.15720377557376,89
509,univ. nacional del comahue,ciencias veterinarias,2020-09-09,reeves,erin,female,1923-08-16,2854,timothyvega@yahoo.com,dos hermanas,97.06975502577055,97.06975502577055,97.06975502577055,97
510,univ. nacional del comahue,ingeniería en informática,2020-12-15,benton,john,male,2007-11-06,1669,kimberly17@yahoo.com,del viso,13.109098749460975,,57.21491448898482,57
511,univ. nacional del comahue,licenciatura en ciencias ambientales,2020-10-22,woods,deborah,female,2007-03-26,2705,littleshannon@yahoo.com,haras san jacinto,13.57728084765601,,57.21491448898482,57
512,univ. nacional del comahue,ingeniería mecánica,2020-10-20,nelson,christina,female,1980-02-19,8134,fbennett@gmail.com,argerich,40.66887068180729,40.66887068180729,40.66887068180729,40
513,univ. nacional del comahue,licenciatura en gestión de agroalimentos,2020-11-10,martinez,jeffrey,male,2016-07-14,5577,mariaross@gmail.com,el alto,4.325893071041842,,57.21491448898482,57
514,univ. nacional del comahue,ingeniería mecánica,2021-01-19,wright,john,male,1963-07-07,1614,kimberlystone@gmail.com,villa de mayo,57.53985365887048,57.53985365887048,57.53985365887048,57
515,univ. nacional del comahue,bioquímica,2020-10-29,castro,douglas,male,1924-03-28,6605,omurphy@yahoo.com,campo peña lopez,96.59062129954756,96.59062129954756,96.59062129954756,96
516,univ. nacional del comahue,actuario,2020-09-29,chavez,richard,male,1912-07-02,5275,jameshartman@yahoo.com,agua colorada,108.24589142829764,108.24589142829764,108.24589142829764,108
517,univ. nacional del comahue,licenciatura en ciencias biológicas,2020-10-24,adams,kena,female,1914-12-05,2713,nathaniel92@yahoo.com,manuel ocampo,105.88855349528053,105.88855349528053,105.88855349528053,105
518,univ. nacional del comahue,ingeniería en informática,2021-01-31,richmond,anna,female,1964-01-14,4753,fthompson@yahoo.com,corralito,57.04976830461953,57.04976830461953,57.04976830461953,57
519,univ. nacional del comahue,agronomía,2020-10-29,evans,marcus,male,1911-11-06,5609,campostiffany@hotmail.com,aristides villanueva,108.98238841317755,108.98238841317755,108.98238841317755,108
520,univ. nacional del comahue,arquitectura,2020-09-26,tanner,taylor,female,1938-05-20,5306,gthomas@hotmail.com,carrizal,82.35624277021431,82.35624277021431,82.35624277021431,82
521,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2020-09-18,miller,sana,female,1925-12-10,6065,thorntonkimberly@hotmail.com,blaquier,94.77538895391417,94.77538895391417,94.77538895391417,94
522,univ. nacional del comahue,licenciatura en artes,2020-09-15,harper,steven,male,1912-05-19,6075,jennifer14@hotmail.com,arenaza,108.32802863850729,108.32802863850729,108.32802863850729,108
523,univ. nacional del comahue,licenciatura en administración,2020-11-07,christensen,linda,female,1998-09-25,3703,michellelambert@yahoo.com,aleloy,22.119550709460153,22.119550709460153,22.119550709460153,22
524,univ. nacional del comahue,licenciatura en terapia ocupacional,2020-11-13,delacruz,jessica,female,1972-02-09,2322,martinhunt@yahoo.com,cabaña el cisne,48.762123794465325,48.762123794465325,48.762123794465325,48
525,univ. nacional del comahue,medicina,2020-12-25,ryan,anea,female,1989-08-27,9120,kevindecker@gmail.com,bahia cracher,31.329869880969493,31.329869880969493,31.329869880969493,31
526,univ. nacional del comahue,ingeniería electrónica,2021-01-17,randall,lori,female,1969-10-19,6455,tami95@yahoo.com,carlos tejedor,51.248143356810886,51.248143356810886,51.248143356810886,51
527,univ. nacional del comahue,licenciatura en artes,2020-12-28,brown,jason,male,1946-05-19,6042,crystalmccoy@hotmail.com,dos hermanos,74.6134417544508,74.6134417544508,74.6134417544508,74
528,univ. nacional del comahue,licenciatura en psicología,2020-11-05,freeman,dennis,male,2010-08-15,7305,christopherramirez@gmail.com,antonio de los heros,10.226082671102075,,57.21491448898482,57
529,univ. nacional del comahue,licenciatura en ciencias geológicas,2020-12-25,phelps,kristen,female,1943-08-21,6203,mingram@gmail.com,el olivo,77.34861085443232,77.34861085443232,77.34861085443232,77
530,univ. nacional del comahue,licenciatura en terapia ocupacional,2020-09-22,wilson,patricia,female,2005-04-27,3051,joshuaramirez@yahoo.com,alejandra,15.406202728324333,15.406202728324333,15.406202728324333,15
531,univ. nacional del comahue,licenciatura en ciencias ambientales,2020-11-13,lawrence,lacey,female,1941-06-09,8534,nguyenbrenda@yahoo.com,aguada cecilio,79.43215808675059,79.43215808675059,79.43215808675059,79
532,univ. nacional del comahue,licenciatura en terapia ocupacional,2020-09-11,martinez,larry,male,1963-08-11,3057,peterhess@gmail.com,estancia las gamas,57.08809900271737,57.08809900271737,57.08809900271737,57
533,univ. nacional del comahue,licenciatura en ciencias biológicas,2021-01-27,perez,brandon,male,1986-03-20,2805,michellesanchez@yahoo.com,arroyo aleli,34.85903201297768,34.85903201297768,34.85903201297768,34
534,univ. nacional del comahue,contador público,2020-12-13,moore,michael,male,1972-03-31,1713,tforbes@hotmail.com,barrio parque leloir,48.70462774731856,48.70462774731856,48.70462774731856,48
535,univ. nacional del comahue,ciencias veterinarias,2021-01-28,mcdonald,justin,male,2016-11-27,6513,zthomas@hotmail.com,colonia las yescas,4.169832371643497,,57.21491448898482,57
536,univ. nacional del comahue,licenciatura en ciencias antropológicas,2020-12-17,marshall,mary,female,1925-06-19,2124,richardsonandres@gmail.com,22 de mayo,95.49819640375915,95.49819640375915,95.49819640375915,95
